gene,votes,mean_log2FC,best_FDR,RMC_DEG
ILMN_1653166,0,-0.09112042802363703,0.0002314381581388,False
ILMN_1653174,0,-0.0131468493936677,0.387980384958261,False
ILMN_1653180,0,0.0040146116808539,0.955739638897419,False
ILMN_1653182,0,-0.0037048697690462,0.801990246551642,False
ILMN_1653185,2,-0.3718749102111203,2.1302224445303e-05,True
ILMN_1653189,0,0.006498816891797366,0.699603138095853,False
ILMN_1653193,0,-0.0227819392623958,0.167036548724337,False
ILMN_1653202,0,-0.008756971198945132,0.567437535570523,False
ILMN_1653203,3,0.8374827057353406,6.49313607164637e-13,True
ILMN_1653205,0,-0.23792987126091067,0.0003685994608453,False
